Date,Start Time,End Time,Arrival Time,Short Label,Event Type,Division,Home Team,Away Team,Location,Location Details
3/20/2023,5:45 PM,7:15 PM,15,Practice,Practice,Bronco 12U,Tom's Cubs,,Delridge NE Corner,
3/20/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Unnamed Team 7,,Riverview Playfield # 1,
3/20/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Salon,,Riverview Playfield # 2,
3/20/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Sealth Utility,
3/20/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Sealth Softball Lower,
3/22/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Sealth Softball Lower,
3/22/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,Tom's Cubs,,Sealth Utility,
3/22/2023,5:00 PM,6:30 PM,15,Practice,Practice,Bronco 12U,Salon,,Lincoln Park Field #2,
3/22/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Riverview Playfield #3,
3/22/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Riverview Playfield # 1,
3/22/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Unnamed Team 7,,Riverview Playfield # 2,
3/22/2023,6:00 PM,7:30 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Walt Hundley Playfield - #2 (Upper Field),
3/24/2023,5:00 PM,6:30 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Lincoln Park Field #2,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Riverview Playfield # 1,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Salon,,Riverview Playfield # 2,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Riverview Playfield #3,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Riverview Playfield #4,
3/24/2023,5:30 PM,7:00 PM,15,Practice,Practice,Bronco 12U,Unnamed Team 7,,Lincoln Park Field #1,
3/24/2023,5:45 PM,7:15 PM,15,Practice,Practice,Bronco 12U,Tom's Cubs,,Delridge SW Corner,
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Sealth Utility INFIELD,Your team will be splitting the field with Crockett Chihuahuas. Consider trading use of the infield at the halfway point.
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Sealth Utility OUTFIELD,Your team will be splitting the field with SGB Warriors. Consider trading use of the infield at the halfway point.
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,Salon,,Sealth Softball Lower INFIELD,Your team will be splitting the field with Boss Pirates. Consider trading use of the infield at the halfway point.
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Sealth Softball Lower OUTFIELD,Your team will be splitting the field with Salon. Consider trading use of the infield at the halfway point.
3/27/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Tom's Cubs,,Riverview Playfield # 2,
3/27/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Riverview Playfield #3,
3/27/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Unnamed Team 7,,Riverview Playfield #4,
3/29/2023,5:45 PM,7:45 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Delridge SW Corner,Your team will be splitting the field with SGB Warriors. Consider trading use of the infield at the halfway point.
3/29/2023,5:45 PM,7:45 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Delridge SE Corner,Your team will be splitting the field with Boss Pirates. Consider trading use of the infield at the halfway point.
3/29/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,Tom's Cubs,,Sealth Softball Lower INFIELD,Your team will be splitting the field with O'Neill Red Sox. Consider trading use of the infield at the halfway point.
3/29/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Sealth Softball Lower OUTFIELD,Your team will be splitting the field with Tom's Cubs. Consider trading use of the infield at the halfway point.
3/29/2023,5:15 PM,7:15 PM,15,Practice,Practice,Bronco 12U,Unnamed Team 7,,Riverview Playfield # 1 INFIELD,Your team will be splitting the field with Salon. Consider trading use of the infield at the halfway point.
3/29/2023,5:15 PM,7:15 PM,15,Practice,Practice,Bronco 12U,Salon,,Riverview Playfield # 1 OUTFIELD,Your team will be splitting the field with Unnamed Team 7. Consider trading use of the infield at the halfway point.
3/29/2023,5:45 PM,7:15 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Delridge NE Corner,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Tom's Cubs,,Riverview Playfield # 2,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Riverview Playfield #3,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Unnamed Team 7,,Riverview Playfield # 1,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Riverview Playfield #4,
3/31/2023,5:30 PM,7:00 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Delridge SW Corner,
3/31/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Delridge SW Corner,
3/31/2023,8:30 PM,10:00 PM,15,Practice,Practice,Bronco 12U,Salon,,Delridge SW Corner,
3/14/2023,7:00 PM,8:30 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Sealth Softball Lower,
3/16/2023,5:45 PM,7:15 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Delridge SW Corner,
3/21/2023,7:00 PM,8:30 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Sealth Softball Lower,
3/23/2023,6:30 PM,8:00 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Delridge SW Corner,
3/28/2023,7:00 PM,8:30 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Sealth Softball Lower,
3/30/2023,6:45 PM,7:45 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Delridge SW Corner,
