Date,Start Time,End Time,Arrival Time,Short Label,Event Type,Division,Home Team,Away Team,Location,Location Details
3/20/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,The Salon,,Riverview Playfield # 1,
3/20/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Riverview Playfield # 2,
3/20/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,TBD2,,Sealth Utility,
3/20/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Sealth Softball Lower,
3/22/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,TBD1,,Sealth Softball Lower,
3/22/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Sealth Utility,
3/22/2023,5:00 PM,6:30 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Lincoln Park Field #2,
3/22/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Riverview Playfield #3,
3/22/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Riverview Playfield # 1,
3/22/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,The Salon,,Riverview Playfield # 2,
3/22/2023,6:00 PM,7:30 PM,15,Practice,Practice,Bronco 12U,TBD2,,Walt Hundley Playfield - #2 (Upper Field),
3/24/2023,5:00 PM,6:30 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Lincoln Park Field #2,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Riverview Playfield # 1,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Riverview Playfield # 2,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,TBD2,,Riverview Playfield #3,
3/24/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Riverview Playfield #4,
3/24/2023,5:30 PM,7:00 PM,15,Practice,Practice,Bronco 12U,The Salon,,Lincoln Park Field #1,
3/24/2023,5:45 PM,7:15 PM,15,Practice,Practice,Bronco 12U,TBD1,,Delridge SW Corner,
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Sealth Utility INFIELD,Your team will be splitting the field with The Salon. Consider trading use of the infield at the halfway point.
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,The Salon,,Sealth Utility OUTFIELD,Your team will be splitting the field with O'Neill Red Sox. Consider trading use of the infield at the halfway point.
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Sealth Softball Lower INFIELD,Your team will be splitting the field with TBD2. Consider trading use of the infield at the halfway point.
3/27/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,TBD2,,Sealth Softball Lower OUTFIELD,Your team will be splitting the field with SGB Warriors. Consider trading use of the infield at the halfway point.
3/27/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Riverview Playfield # 2,
3/27/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,TBD1,,Riverview Playfield #3,
3/27/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Riverview Playfield #4,
3/29/2023,5:45 PM,7:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Delridge SW Corner,Your team will be splitting the field with Crockett Chihuahuas. Consider trading use of the infield at the halfway point.
3/29/2023,5:45 PM,7:45 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Delridge SE Corner,Your team will be splitting the field with O'Neill Red Sox. Consider trading use of the infield at the halfway point.
3/29/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,TBD1,,Sealth Softball Lower INFIELD,Your team will be splitting the field with Boss Pirates. Consider trading use of the infield at the halfway point.
3/29/2023,7:00 PM,9:00 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Sealth Softball Lower OUTFIELD,Your team will be splitting the field with TBD1. Consider trading use of the infield at the halfway point.
3/29/2023,5:15 PM,7:15 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Riverview Playfield # 1 INFIELD,Your team will be splitting the field with The Salon. Consider trading use of the infield at the halfway point.
3/29/2023,5:15 PM,7:15 PM,15,Practice,Practice,Bronco 12U,The Salon,,Riverview Playfield # 1 OUTFIELD,Your team will be splitting the field with SGB Warriors. Consider trading use of the infield at the halfway point.
3/29/2023,5:45 PM,7:15 PM,15,Practice,Practice,Bronco 12U,TBD2,,Delridge NE Corner,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,O'Neill Red Sox,,Riverview Playfield # 2,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,TBD2,,Riverview Playfield #3,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Crockett Chihuahuas,,Riverview Playfield # 1,
3/31/2023,5:15 PM,6:45 PM,15,Practice,Practice,Bronco 12U,Boss Pirates,,Riverview Playfield #4,
3/31/2023,5:30 PM,7:00 PM,15,Practice,Practice,Bronco 12U,The Salon,,Delridge SW Corner,
3/31/2023,7:00 PM,8:30 PM,15,Practice,Practice,Bronco 12U,SGB Warriors,,Delridge SW Corner,
3/31/2023,8:30 PM,10:00 PM,15,Practice,Practice,Bronco 12U,TBD1,,Delridge SW Corner,
3/14/2023,7:00 PM,8:30 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Sealth Softball Lower,
3/16/2023,5:45 PM,7:15 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Delridge SW Corner,
3/21/2023,7:00 PM,8:30 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Sealth Softball Lower,
3/23/2023,6:30 PM,8:00 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Delridge SW Corner,
3/28/2023,7:00 PM,8:30 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Sealth Softball Lower,
3/30/2023,6:45 PM,7:45 PM,15,Practice,Practice,Pony 14U,West Seattle Pony,,Delridge SW Corner,
